"AggregationMinutes","Preprocessing","Minutes","Hours","MAE_Train","MAE_Test","RMSE_Train","RMSE_Test","MAPE_Train","MAPE_Test","R_Squared","EVS","Ljung_Box_p","AIC","BIC","Theils_U","Forecast_Bias","ExecutionTime"
5,"Yes",60,1,2.53286578314015,2.8850144113624,3.94843395502912,4.15932353998571,21.4828156307556,22.2713886360589,0.908270122317195,0.812480173645268,0,136718.923928334,136848.611101527,4.85073584071794,0.22050584961408,45.8711438179016
5,"Yes",120,2,4.10512216906567,4.4837937625719,5.93938003176991,5.99831214893793,36.727306169895,37.1848147124393,0.792502460978811,0.610034565424508,0,156705.225758871,156834.912932065,7.01018387663624,1.6375248089584,45.8711438179016
5,"Yes",180,3,5.3293937350883,5.43005226223777,7.38810367833163,7.05151098973026,50.1320511517688,47.1253971744289,0.678932520188824,0.462957753200556,0,167389.607307142,167519.294480335,8.2499678877336,3.34018226836538,45.8711438179016
5,"Yes",360,6,7.39528345792016,6.87571966528769,9.98911057893866,8.73188504098153,76.9262865946572,65.8955549064698,0.412953746501738,0.18777341299509,0,182154.689611097,182284.37678429,10.231920187494,7.74365237306463,45.8711438179016
5,"Yes",720,12,8.75862303453227,7.42964367368058,11.6854547241881,9.09224033174746,96.0832095565864,76.8592763746964,0.195110883135707,0.121272804871373,0,189832.777762646,189962.464935839,10.677200538641,8.70583930697135,45.8711438179016
5,"Yes",1440,24,9.81303196568756,7.64718753752444,12.6832130425462,9.59480814945131,112.008040970629,75.2497783894049,0.048966172810881,-0.0114462741942551,0,193843.631930688,193973.319103881,11.3397657206028,1.03174282874141,45.8711438179016
5,"Yes",2160,36,9.75324230837947,7.74778413482373,12.7741778768515,9.69452514185835,110.956818479129,79.3655201149044,0.03051375945845,-0.0334054006519959,0,194199.719218454,194329.406391647,11.5545173130012,4.34380455119982,45.8711438179016
5,"Yes",2880,48,9.73647047168257,7.53520772193479,12.7482655248801,9.70820879005493,107.10746947467,73.9836962329864,0.0300490348099941,-0.04832992955437,0,194094.066135856,194223.753309049,11.6098273230839,-0.212085673126617,45.8711438179016
5,"Yes",4320,72,9.87047246087015,7.59064022797453,12.900647090982,9.47357536089827,106.36471370307,83.8131066038446,0.0278268931225124,-0.11031407977491,0,194675.725896627,194805.41306982,11.6083618535986,10.2816462116668,45.8711438179016
5,"No",60,1,2.60865012314567,2.96135334891059,4.01092014173375,4.18553655584883,22.6523102911296,23.0135323115312,0.905345035688935,0.810121458338679,0,137479.22995803,137576.495337925,4.88130629630241,0.308165525845969,46.7028470039368
5,"No",120,2,4.16889655727485,4.50681721269109,5.99341038995792,5.98035963718136,37.6211082217154,37.2002069323881,0.788712083187643,0.612190164179241,0,157140.296638868,157237.562018763,6.98920290643393,1.41960123478087,46.7028470039368
5,"No",180,3,5.34544098538037,5.40405599064154,7.41840364557932,7.0164358232359,50.1064273222461,46.4326971688247,0.676294114084351,0.467531951812375,0,167581.91951508,167679.184894975,8.20893143502769,2.87095140997611,46.7028470039368
5,"No",360,6,7.45898549318415,6.74030275900628,10.0499007115123,8.57478768862617,75.6665262477824,63.5078861303309,0.405786900713639,0.212964530226544,0,182443.691060428,182540.956440323,10.0478353577668,6.62108862511564,46.7028470039368
5,"No",720,12,8.75610338151869,7.20840806584725,11.6391699524605,8.7965382151362,94.6336050839183,74.2413673665244,0.20147440603661,0.184839995342518,0,189630.499385096,189727.764764991,10.3299516006939,9.90150606876349,46.7028470039368
5,"No",1440,24,9.66015812392501,7.09230933986575,12.558319141771,8.94635072447141,110.698567874092,69.8851116302053,0.0676039593388044,0.120393262430274,0,193351.203641625,193448.46902152,10.5733767355893,0.0392561677535644,46.7028470039368
5,"No",2160,36,9.75682125619814,8.02229227524504,12.7025050505331,9.82271332314122,111.090931596066,88.4304448752896,0.0410119587045117,-0.0097270820334916,0,193925.23242579,194022.497805685,11.7072996863802,14.1956384555194,46.7028470039368
5,"No",2880,48,9.74561273503616,8.54839744329477,12.7019075975209,10.3492934640686,107.550268705865,94.7019451833027,0.0370904885434876,-0.104087601311174,0,193907.732121468,194004.997501363,12.3764859854314,17.4731894550948,46.7028470039368
5,"No",4320,72,9.73182607230407,9.68324259962063,12.6656573558427,11.4774560981322,102.510305832184,116.206366840808,0.0629212639944234,-0.240385169111917,0,193767.827243583,193865.092623478,14.0637994073314,37.423511870517,46.7028470039368
15,"Yes",60,1,2.36558811315977,2.77885176877364,3.74425088855168,4.037995278637,20.0829764188096,21.1980965847833,0.917502324429647,0.821104956364931,0,45825.2997792649,45937.7972845721,2.48230935594582,0.206539997293428,11.2661039829254
15,"Yes",120,2,3.94613830430078,4.41967232885343,5.74082579132908,5.9318025109309,35.2737080616765,36.0602981265023,0.806118190172788,0.613781355727255,0,52970.2850847758,53082.782590083,3.64709137260573,1.28660863827645,11.2661039829254
