"AggregationMinutes","Preprocessing","Minutes","Hours","MAE_Train","MAE_Test","RMSE_Train","RMSE_Test","MAPE_Train","MAPE_Test","R_Squared","EVS","Ljung_Box_p","AIC","BIC","Theils_U","Forecast_Bias","ExecutionTime"
5,"Yes",60,1,3.03774982122022,3.49845235947809,4.56501615421906,5.12048196723293,30.5893930593759,69.6138531014693,0.899189807265673,0.736598353671664,0,24897.744103997,24993.0040976048,5.8893342455966,14.3895200685639,5.87210202217102
5,"Yes",120,2,4.91922499577278,6.28776841784748,6.79486740900685,8.08523553553126,52.9940676124315,147.031429181042,0.776461220844406,0.386222044574318,0,28266.9031118125,28362.1631054204,9.32569718587966,30.6233098448666,5.87210202217102
5,"Yes",180,3,6.45534853919898,8.32668958388429,8.47302252156064,10.0647995846232,74.4850671410519,224.129684413331,0.652031560434576,0.120780470058855,0,30135.4544943728,30230.7144879807,11.7496850036858,45.4093228525923,5.87210202217102
5,"Yes",360,6,8.3425171981194,10.5715878837456,10.7700301780994,12.421984566958,107.984650283122,313.675063957903,0.439638374641159,-0.314747787616467,0,32164.5256794802,32259.785673088,14.5287316639989,57.4320098264489,5.87210202217102
5,"Yes",720,12,9.310058250137,9.70278664308789,11.9294191080941,11.4673897703606,135.857809619329,289.136645059264,0.320138473725906,-0.15293964158533,0,33030.1536010263,33125.4135946341,13.5661011829429,50.7058757937668,5.87210202217102
5,"Yes",1440,24,9.4540773009961,16.5891435879171,11.7772392467109,18.8588182322199,159.281224619347,448.256345813334,0.2874826661902,-0.45010713233466,0,32949.08496248,33044.3449560878,22.7043806677415,129.210332817221,5.87210202217102
5,"Yes",2160,36,9.71607171558507,16.6002373347704,12.0887810323361,17.9923768820581,175.290181652991,327.538798308021,0.25360372995583,0.105484285811158,0,33194.3377913047,33289.5977849125,21.867035280775,124.510772310357,5.87210202217102
5,"Yes",2880,48,9.46684500747158,20.3074705401806,11.9746910143485,22.0761520437923,185.288986248723,316.726917491811,0.268217801487433,-0.905659495268345,0,33179.008271852,33274.2682654599,27.0499566195936,138.482050782166,5.87210202217102
5,"Yes",4320,72,10.8299682755611,12.7161791762786,13.6618081766439,14.1336173512619,210.118621773106,120.507188236423,0.107054528629327,-1.01479504882594,0,34178.0961525523,34273.3561461601,21.0086629410505,81.1304688412488,5.87210202217102
5,"No",60,1,3.20481055097708,3.75736805299569,4.72800176100278,5.33262841148579,33.8233424324062,67.6033207079901,0.891864074818621,0.721150401505669,0,25188.6870787366,25264.8950736228,6.13333497193743,16.6939685969566,6.11532998085022
5,"No",120,2,5.17925496555995,6.58923105998382,7.06947681138915,8.13188042987719,60.005684483912,150.17058951012,0.758136121178392,0.425694602638916,0,28594.4219275231,28670.6299224093,9.37949848307452,36.2947309723752,6.11532998085022
5,"No",180,3,6.65804549180615,8.70682376788713,8.69073804974582,10.2597817616203,81.7462059626397,225.679701782318,0.634078110491251,0.20696817577275,0,30342.4087207188,30418.6167156051,11.9773079326659,55.6449104329047,6.11532998085022
5,"No",360,6,8.47334229801521,9.19262462284548,10.8014124993565,11.2570841261884,112.34566473156,247.650273598647,0.436378662675471,-0.319093575626182,0,32183.0783638078,32259.2863586941,13.1662661233289,30.1263716773866,6.11532998085022
5,"No",720,12,8.99100840551591,11.0648334598129,11.3988365918886,14.5072033538852,129.382947737331,97.2366388684391,0.376902663394026,-0.0520009277572273,0,32655.093593173,32731.3015880593,17.1622481245918,-97.5299368144325,6.11532998085022
5,"No",1440,24,9.07520038417975,9.92511667566351,11.355397748948,12.1526442288288,150.558044757976,167.808047523944,0.335173363766571,-0.634892798709156,0,32649.8314817171,32726.0394766033,14.6307290994279,-31.740718644208,6.11532998085022
5,"No",2160,36,9.67213113422026,11.2762268183248,12.0984851738024,13.3646046061805,172.362834175203,252.76578445468,0.254957260422905,-0.271457024645994,0,33180.6546128399,33256.8626077262,16.2426722357278,71.7621167620862,6.11532998085022
5,"No",2880,48,9.53063308754202,17.7548050547664,12.0262869631111,19.893627150741,186.673587563249,272.048827921963,0.266125738537926,-1.23446502625608,0,33185.0925613448,33261.300556231,24.3757041701129,114.982035659592,6.11532998085022
5,"No",4320,72,10.6663365998849,22.0415495711034,13.2183769441818,26.6758455401432,199.039466736393,181.580496507952,0.164089148733291,-7.79262376181044,0,33892.703139966,33968.9111348523,39.6518339001414,144.177905647109,6.11532998085022
15,"Yes",60,1,2.90118700380102,3.39091454323835,4.40451846482689,4.97889339971588,28.9143376942513,65.8045803210942,0.905972925942701,0.748706626774443,0,8218.22904723995,8297.00985651774,2.73758588999366,13.6592990518192,3.97471809387207
15,"Yes",120,2,4.82992306816314,6.20359911010711,6.62614021879574,8.02072023502806,51.7083969590911,141.675548166221,0.78700528800103,0.388352621935125,0,9371.38508111159,9450.16589038938,4.41952282090519,29.7297448755652,3.97471809387207
15,"Yes",180,3,6.40942508944487,8.23578857220245,8.34396092311962,9.95471581959893,73.5397983933111,217.948158953315,0.661782545076386,0.130968304808013,0,10022.2679425714,10101.0487518492,5.58980338897301,44.4512508394825,3.97471809387207
15,"Yes",360,6,8.32048148458448,10.5407126727237,10.7382673908843,12.3618785788833,106.888068393633,308.545576685271,0.441849842837273,-0.310981463809783,0,10733.1596844761,10811.9404937539,6.95648054360976,56.9381827128891,3.97471809387207
15,"Yes",720,12,9.28676301516611,9.68385128693939,11.9081827127454,11.438169896694,134.569352261844,285.054140098533,0.321282159513684,-0.152699676143578,0,11024.9863281296,11103.7671374074,6.49943756731004,50.5352242199991,3.97471809387207
15,"Yes",1440,24,9.44817406962171,16.6181162602043,11.7524044642314,18.887622812502,157.807299363027,442.995959209873,0.28927563015186,-0.444495606449881,0,10996.7665926354,11075.5474019132,10.9190520500139,129.772942189425,3.97471809387207
15,"Yes",2160,36,9.68756441530085,16.6274955666896,12.0379101752571,18.0212948205642,173.701587400581,325.609433716157,0.258445680145578,0.107351999102111,0,11073.0409392407,11151.8217485185,10.4832075548447,124.871022091485,3.97471809387207
15,"Yes",2880,48,9.41715726062475,20.3266904805639,11.9069390173713,22.0822276689574,182.212441707224,312.899780487056,0.274225018089346,-0.917412829323407,0,11065.6548993346,11144.4357086124,12.9660148758224,138.517089277522,3.97471809387207
15,"Yes",4320,72,10.7938106843147,12.7402818396195,13.6343679128187,14.1941781227459,207.595637350141,120.177288002444,0.109283146876899,-1.02839588410139,0,11407.0276008064,11485.8084100842,10.6442265425511,81.665455085884,3.97471809387207
15,"No",60,1,3.15034621424023,3.63277078765856,4.65235074435455,5.21589637097335,32.9367568312233,63.2021648389883,0.895093849721963,0.727605345340457,0,8366.71009770724,8429.73474512947,2.86789918210754,15.2158046983937,4.16396498680115
15,"No",120,2,5.14521910633066,6.46867316193134,7.02290148638023,8.00766937741178,59.1147633001279,144.575708733591,0.760848600427771,0.430703698694272,0,9528.82048202196,9591.84512944419,4.412331625928,34.6275476038364,4.16396498680115
15,"No",180,3,6.63147490486082,8.54644047242169,8.65144212945704,10.0934214161188,80.7807431122654,217.992982665767,0.636664811975919,0.211806290442543,0,10117.3473895071,10180.3720369293,5.66768979251752,53.4789782860144,4.16396498680115
15,"No",360,6,8.45563994185295,9.10888004750956,10.7716742917472,11.1484331235963,111.43068123158,239.613165897961,0.438376682879707,-0.315057928971822,0,10735.9126055408,10798.9372529631,6.27363046976621,27.7941284396145,4.16396498680115
15,"No",720,12,8.96202899607409,11.0688979728583,11.3691927538599,14.4826026959267,128.016255688534,97.1524315655057,0.378945533008213,-0.0399316784319976,0,10893.7082901713,10956.7329375935,8.22935599702344,-97.8186618902448,4.16396498680115
15,"No",1440,24,9.06060683644059,9.91024685563115,11.3371031621023,12.1335177410645,149.393135028331,165.508034754869,0.336025628150482,-0.638058948165972,0,10894.7605482602,10957.7851956824,7.01446196165856,-31.6011837210807,4.16396498680115
15,"No",2160,36,9.6562611414214,11.3415718613115,12.0818501770467,13.4389871219187,170.847577394759,251.576254419911,0.255817871896907,-0.270317891543616,0,11072.0321896207,11135.0568370429,7.81762313578022,72.812737079424,4.16396498680115
15,"No",2880,48,9.51482764991595,17.7281451315894,11.9983582666053,19.8626453365785,184.806336970959,268.049784048444,0.267835291002428,-1.25045650847801,0,11072.0229865783,11135.0476340005,11.6627433956449,114.643691770819,4.16396498680115
15,"No",4320,72,10.6425666341754,22.2522629783297,13.1946189111715,26.8983474812345,196.494199869902,183.183990297888,0.165838990704294,-7.82973711431492,0,11308.4657876958,11371.490435118,20.1710942144447,146.367499444964,4.16396498680115
30,"Yes",60,1,2.76536917451044,3.25612475108364,4.16146308127743,4.7247426767979,27.3302140790646,62.6444453251067,0.915730716168211,0.773584949537369,0,4041.17539950412,4109.54836654631,1.65390083492059,13.3365877333639,3.89154291152954
30,"Yes",120,2,4.73837321834091,6.06143569195757,6.46692476491006,7.83475398529884,50.4113306000514,138.022164778929,0.796502934652242,0.415807948056072,0,4662.75130289151,4731.1242699337,2.75426782439942,29.702254809488,3.89154291152954
