"AggregationMinutes","Preprocessing","Minutes","Hours","MAE_Train","MAE_Test","RMSE_Train","RMSE_Test","MAPE_Train","MAPE_Test","R_Squared","EVS","Ljung_Box_p","AIC","BIC","Theils_U","Forecast_Bias","ExecutionTime"
5,"Yes",60,1,0.189185891168673,0.186614563053031,0.276086946561728,0.225236058261116,2.66736512402549,2.58160051245927,0.343093755894094,0.602352468524247,0.636921995378938,1315.88802901979,1392.24919645297,0.965797464192503,-0.0237077484556947,137.230183124542
5,"Yes",120,2,0.189185891168673,0.25558085923835,0.276086946561728,0.313843895091604,2.66736512402549,2.76769914234095,0.826605334207073,0.873408588780133,0.636921995378938,1315.88802901979,1392.24919645297,0.984722765231496,0.0195055764115315,137.230183124542
5,"Yes",180,3,0.189185891168673,0.244194966461443,0.276086946561728,0.300173840291015,2.66736512402549,2.66488284982172,0.894749791607568,0.906819358728086,0.636921995378938,1315.88802901979,1392.24919645297,0.824960483871053,-0.152740198129377,137.230183124542
5,"Yes",360,6,0.189185891168673,0.37317732329053,0.276086946561728,0.464516213731806,2.66736512402549,7.51777959439245,0.934171301334261,0.936870943120653,0.636921995378938,1315.88802901979,1392.24919645297,0.902803460615189,-1.81440359641437,137.230183124542
5,"Yes",720,12,0.189185891168673,0.493426020944833,0.276086946561728,0.88667830296441,2.66736512402549,12.4070550921061,0.97055100343606,0.977406253360554,0.636921995378938,1315.88802901979,1392.24919645297,1.22299269270129,-4.57890361773506,137.230183124542
5,"Yes",1440,24,0.189185891168673,0.515846248917089,0.276086946561728,0.829851792993844,2.66736512402549,14.207417448709,0.968554692442463,0.984236194158058,0.636921995378938,1315.88802901979,1392.24919645297,1.2280982784226,-6.34250883847944,137.230183124542
5,"Yes",2160,36,0.189185891168673,0.610644422186874,0.276086946561728,0.873909682235256,2.66736512402549,14.787285761254,0.989576734757963,0.993372024702027,0.636921995378938,1315.88802901979,1392.24919645297,1.04084118980073,-4.66861240728531,137.230183124542
5,"Yes",2880,48,0.188462210671057,0.647130569473829,0.251078371447511,0.900487622908236,2.66322616647879,15.6524932744584,0.988402294524495,0.993318274266667,0.524596412081001,357.61685373462,430.706452067739,1.12253978458551,-4.95783783103766,137.230183124542
5,"Yes",4320,72,0.188462210671057,0.761795698299937,0.251078371447511,1.02294655253659,2.66322616647879,16.5606707001404,0.988454806537979,0.993706988343112,0.524596412081001,357.61685373462,430.706452067739,1.15771664056698,-4.83701776496758,137.230183124542
5,"No",60,1,0.198360746311509,0.294158760554183,0.310407226842782,0.328507984472375,2.84081603434342,4.151040548571,0.842137029992887,0.896309502590393,0.882461437286386,2465.57443695106,2513.62717144003,0.655147867455539,1.87310259864311,72.2881741523743
5,"No",120,2,0.198360746311509,0.378707593641315,0.310407226842782,0.433061012863473,2.84081603434342,4.96649328085102,0.880486821172166,0.931102424565692,0.882461437286386,2465.57443695106,2513.62717144003,0.704826167654546,2.17005132617958,72.2881741523743
5,"No",180,3,0.198360746311509,0.379786946540037,0.310407226842782,0.435264063484497,2.84081603434342,5.52117504759378,0.875554393784736,0.897560329522404,0.882461437286386,2465.57443695106,2513.62717144003,0.691416288510952,2.55337990304733,72.2881741523743
5,"No",360,6,0.198360746311509,0.409370539740075,0.310407226842782,0.482216978725269,2.84081603434342,9.06144107216497,0.968763623421996,0.988672407863032,0.882461437286386,2465.57443695106,2513.62717144003,0.635371414472356,3.41436700803947,72.2881741523743
5,"No",720,12,0.198360746311509,0.559188589563965,0.310407226842782,0.663331835392069,2.84081603434342,12.5202225662797,0.951198299333676,0.982536585834582,0.882461437286386,2465.57443695106,2513.62717144003,0.932205253241099,3.31863979471123,72.2881741523743
5,"No",1440,24,0.198360746311509,0.600142145068206,0.310407226842782,0.721159765781895,2.84081603434342,12.6821083900044,0.962199786923428,0.979929610319211,0.882461437286386,2465.57443695106,2513.62717144003,1.01903214496829,4.19177812950553,72.2881741523743
5,"No",2160,36,0.197804806520872,0.49991380909895,0.292520284802559,0.738928363652047,2.82877275154497,12.4691411339469,0.988500671611411,0.989156291422293,0.859197242990281,1781.24933553908,1831.34713791647,1.01462977302748,0.254472977530298,72.2881741523743
5,"No",2880,48,0.197804806520872,0.532531716419814,0.292520284802559,0.764043413342717,2.82877275154497,11.5760780980436,0.992106124297618,0.992211601663755,0.859197242990281,1781.24933553908,1831.34713791647,0.891325592101927,-0.12926844014733,72.2881741523743
5,"No",4320,72,0.197047500784383,0.572310576689337,0.260794379427714,0.8662736636464,2.80380016645327,12.5282219232631,0.992872644836598,0.993191406459602,0.814362792786679,697.573105360927,749.018203283389,0.942349431960787,-1.28957877760281,72.2881741523743
15,"Yes",60,1,0.164533903636768,0.140215889035824,0.239634082897283,0.165063355348969,2.23413297238075,2.01975685971645,0.343883363207465,0.656400909722289,0.921706958183529,-2.60161029266305,59.4424311124163,0.62679392712753,-0.958531796811563,27.2664611339569
15,"Yes",120,2,0.164533903636768,0.225665856184791,0.239634082897283,0.281506757101158,2.23413297238075,2.34106573593153,0.886893807689936,0.952871047880379,0.921706958183529,-2.60161029266305,59.4424311124163,0.567141831798423,-1.17567519461352,27.2664611339569
15,"Yes",180,3,0.164533903636768,0.228526666049254,0.239634082897283,0.274508671023538,2.23413297238075,2.5402209836964,0.920223802636361,0.974573164987287,0.921706958183529,-2.60161029266305,59.4424311124163,0.497858034574295,-1.5384297562061,27.2664611339569
15,"Yes",360,6,0.164533903636768,0.38358772114162,0.239634082897283,0.474944585218962,2.23413297238075,8.41151013894193,0.902189900796709,0.964621453306902,0.921706958183529,-2.60161029266305,59.4424311124163,0.639043945542069,-3.78260479100344,27.2664611339569
